Kurs Jual,Kurs Beli,Tanggal
11009.59,10899.22,4/26/2021 12:00:00 AM
10989.77,10877.14,4/27/2021 12:00:00 AM
10982.58,10872.48,4/28/2021 12:00:00 AM
10996.57,10883.87,4/29/2021 12:00:00 AM
10961.43,10850.73,4/30/2021 12:00:00 AM
10941.82,10828.06,5/3/2021 12:00:00 AM
10917.06,10804.38,5/4/2021 12:00:00 AM
10861.35,10747.64,5/5/2021 12:00:00 AM
10855.99,10743.95,5/6/2021 12:00:00 AM
10806.87,10694.54,5/7/2021 12:00:00 AM
10787.6,10677.85,5/10/2021 12:00:00 AM
10775.56,10665.11,5/11/2021 12:00:00 AM
10775.56,10665.11,5/12/2021 12:00:00 AM
10775.56,10665.11,5/13/2021 12:00:00 AM
10775.56,10665.11,5/14/2021 12:00:00 AM
10763.91,10655.2,5/17/2021 12:00:00 AM
10748.29,10638.16,5/18/2021 12:00:00 AM
10812.96,10701.34,5/19/2021 12:00:00 AM
10805.72,10697.39,5/20/2021 12:00:00 AM
10852.88,10741.67,5/21/2021 12:00:00 AM
10854.97,10742.92,5/24/2021 12:00:00 AM
10846.78,10733.21,5/25/2021 12:00:00 AM
10846.78,10733.21,5/26/2021 12:00:00 AM
10868.86,10758.28,5/27/2021 12:00:00 AM
10869.46,10758.06,5/28/2021 12:00:00 AM
10869.59,10759.81,5/31/2021 12:00:00 AM
10869.59,10759.81,6/1/2021 12:00:00 AM
10868.24,10756.02,6/2/2021 12:00:00 AM
10837.21,10726.94,6/3/2021 12:00:00 AM
10850.69,10738.67,6/4/2021 12:00:00 AM
10830.76,10720.57,6/7/2021 12:00:00 AM
10838.33,10724.81,6/8/2021 12:00:00 AM
10831.49,10719.66,6/9/2021 12:00:00 AM
10833.95,10722.09,6/10/2021 12:00:00 AM
10802.54,10691.01,6/11/2021 12:00:00 AM
10794.67,10684.03,6/14/2021 12:00:00 AM
10770.99,10659.8,6/15/2021 12:00:00 AM
10794.16,10681.12,6/16/2021 12:00:00 AM
10807.28,10698.13,6/17/2021 12:00:00 AM
10797.2,10686.57,6/18/2021 12:00:00 AM
10787.76,10679.63,6/21/2021 12:00:00 AM
10797.85,10686.44,6/22/2021 12:00:00 AM
10761.94,10650.91,6/23/2021 12:00:00 AM
10794.58,10684.79,6/24/2021 12:00:00 AM
10813.41,10701.04,6/25/2021 12:00:00 AM
10820.72,10709.06,6/28/2021 12:00:00 AM
10833.79,10725.19,6/29/2021 12:00:00 AM
10836.42,10726.2,6/30/2021 12:00:00 AM
10867.57,10758.64,7/1/2021 12:00:00 AM
10856.45,10742.84,7/2/2021 12:00:00 AM
10834.06,10720.71,7/5/2021 12:00:00 AM
10817.91,10708.67,7/6/2021 12:00:00 AM
10820.32,10707.07,7/7/2021 12:00:00 AM
10815.27,10704.48,7/8/2021 12:00:00 AM
10814.16,10705.76,7/9/2021 12:00:00 AM
10795.79,10684.43,7/12/2021 12:00:00 AM
10776.04,10666.45,7/13/2021 12:00:00 AM
10770.46,10659.35,7/14/2021 12:00:00 AM
10745.46,10634.62,7/15/2021 12:00:00 AM
10778.32,10667.13,7/16/2021 12:00:00 AM
10780.75,10669.54,7/19/2021 12:00:00 AM
10727.29,10618.21,7/21/2021 12:00:00 AM
10700.69,10592.66,7/22/2021 12:00:00 AM
10714.68,10605.73,7/23/2021 12:00:00 AM
10718.97,10609.97,7/26/2021 12:00:00 AM
10709.85,10599.39,7/27/2021 12:00:00 AM
10706.95,10597.29,7/28/2021 12:00:00 AM
10721.48,10613.24,7/29/2021 12:00:00 AM
10757.47,10648.07,7/30/2021 12:00:00 AM
10753.41,10643.26,8/2/2021 12:00:00 AM
10745.77,10635.7,8/3/2021 12:00:00 AM
10686.96,10575.93,8/4/2021 12:00:00 AM
10668.95,10562.01,8/5/2021 12:00:00 AM
10672.87,10562.76,8/6/2021 12:00:00 AM
10689.01,10581.87,8/9/2021 12:00:00 AM
10652.33,10545.56,8/10/2021 12:00:00 AM
10650.71,10541.63,8/12/2021 12:00:00 AM
10662.06,10552.86,8/13/2021 12:00:00 AM
10648.75,10538.91,8/16/2021 12:00:00 AM
10663.12,10556.24,8/18/2021 12:00:00 AM
10629.35,10519.72,8/19/2021 12:00:00 AM
10617.95,10508.45,8/20/2021 12:00:00 AM
10659.47,10551.86,8/23/2021 12:00:00 AM
10660.89,10550.93,8/24/2021 12:00:00 AM
10660.4,10550.43,8/25/2021 12:00:00 AM
10701.38,10594.12,8/26/2021 12:00:00 AM
10713.32,10602.8,8/27/2021 12:00:00 AM
10733.54,10622.02,8/30/2021 12:00:00 AM
10734.84,10624.08,8/31/2021 12:00:00 AM
10697.57,10590.34,9/1/2021 12:00:00 AM
10666.83,10555.99,9/2/2021 12:00:00 AM
10678.88,10571.83,9/3/2021 12:00:00 AM
10679.81,10568.03,9/6/2021 12:00:00 AM
10666.52,10557.24,9/7/2021 12:00:00 AM
10621.68,10510.51,9/8/2021 12:00:00 AM
10655.76,10545.82,9/9/2021 12:00:00 AM
10676.91,10566.74,9/10/2021 12:00:00 AM
10681.51,10572.06,9/13/2021 12:00:00 AM
10674.29,10564.14,9/14/2021 12:00:00 AM
10673.64,10565.86,9/15/2021 12:00:00 AM
10679.44,10572.38,9/16/2021 12:00:00 AM
10653.85,10543.92,9/17/2021 12:00:00 AM
10633.49,10523.77,9/20/2021 12:00:00 AM
10591.82,10483.33,9/21/2021 12:00:00 AM
10601.51,10495.25,9/22/2021 12:00:00 AM
10595.04,10487.28,9/23/2021 12:00:00 AM
10625.39,10518.89,9/24/2021 12:00:00 AM
10602.05,10492.67,9/27/2021 12:00:00 AM
10584.5,10475.31,9/28/2021 12:00:00 AM
10573.92,10467.16,9/29/2021 12:00:00 AM
10595.05,10485.76,9/30/2021 12:00:00 AM
10579.69,10470.57,10/1/2021 12:00:00 AM
10590.83,10483.9,10/4/2021 12:00:00 AM
10568.97,10459.96,10/5/2021 12:00:00 AM
10561.02,10454.39,10/6/2021 12:00:00 AM
10517.36,10408.12,10/7/2021 12:00:00 AM
10539.29,10430.58,10/8/2021 12:00:00 AM
10528.89,10420.29,10/11/2021 12:00:00 AM
10555.1,10446.21,10/12/2021 12:00:00 AM
10535.39,10427.48,10/13/2021 12:00:00 AM
10567.18,10454.3,10/14/2021 12:00:00 AM
10557.17,10451.34,10/15/2021 12:00:00 AM
10500.31,10395.06,10/18/2021 12:00:00 AM
10486.7,10380.05,10/19/2021 12:00:00 AM
10535.63,10426.14,10/21/2021 12:00:00 AM
10563.49,10456.05,10/22/2021 12:00:00 AM
10587.53,10478.28,10/25/2021 12:00:00 AM
10604.81,10496.94,10/26/2021 12:00:00 AM
10571.68,10464.16,10/27/2021 12:00:00 AM
10563.9,10456.46,10/28/2021 12:00:00 AM
10589.2,10483.05,10/29/2021 12:00:00 AM
10584.02,10476.37,11/1/2021 12:00:00 AM
10592.46,10484.74,11/2/2021 12:00:00 AM
10632.28,10524.14,11/3/2021 12:00:00 AM
10651.04,10542.71,11/4/2021 12:00:00 AM
10661.71,10553.28,11/5/2021 12:00:00 AM
10679.29,10570.68,11/8/2021 12:00:00 AM
10624.88,10518.38,11/9/2021 12:00:00 AM
10626.38,10519.86,11/10/2021 12:00:00 AM
10628.68,10519.02,11/11/2021 12:00:00 AM
10594.25,10484.96,11/12/2021 12:00:00 AM
10582.74,10474.35,11/15/2021 12:00:00 AM
10567.75,10458.73,11/16/2021 12:00:00 AM
10555.07,10449.27,11/17/2021 12:00:00 AM
10558.72,10452.12,11/18/2021 12:00:00 AM
10539.54,10430.06,11/19/2021 12:00:00 AM
10522.28,10413.75,11/22/2021 12:00:00 AM
10517.79,10410.84,11/23/2021 12:00:00 AM
10504.11,10397.31,11/24/2021 12:00:00 AM
10494.89,10389.7,11/25/2021 12:00:00 AM
10500.77,10395.52,11/26/2021 12:00:00 AM
10456.39,10348.58,11/29/2021 12:00:00 AM
10530.25,10423.19,11/30/2021 12:00:00 AM
10520.94,10415.5,12/1/2021 12:00:00 AM
10573.02,10463.98,12/2/2021 12:00:00 AM
10575.93,10466.86,12/3/2021 12:00:00 AM
10563.2,10452.76,12/6/2021 12:00:00 AM
10599,10492.77,12/7/2021 12:00:00 AM
10595.67,10488.7,12/8/2021 12:00:00 AM
10567.78,10460.33,12/9/2021 12:00:00 AM
10575.42,10464.82,12/10/2021 12:00:00 AM
10578.25,10463.8,12/13/2021 12:00:00 AM
10545.44,10439.75,12/14/2021 12:00:00 AM
10540.75,10432.05,12/15/2021 12:00:00 AM
10541.14,10430.92,12/16/2021 12:00:00 AM
10568.75,10459.76,12/17/2021 12:00:00 AM
10568.75,10459.76,12/20/2021 12:00:00 AM
10572.6,10463.58,12/21/2021 12:00:00 AM
10573.95,10462.6,12/22/2021 12:00:00 AM
10497.45,10389.2,12/23/2021 12:00:00 AM
10526.43,10417.1,12/24/2021 12:00:00 AM
10538.42,10427.41,12/27/2021 12:00:00 AM
10533.55,10423.36,12/28/2021 12:00:00 AM
10564.23,10457.57,12/29/2021 12:00:00 AM
10588.91,10482,12/30/2021 12:00:00 AM
10591.1,10476.43,12/31/2021 12:00:00 AM
10631.54,10521.86,1/3/2022 12:00:00 AM
10631.1,10519.86,1/4/2022 12:00:00 AM
10613.69,10506.53,1/5/2022 12:00:00 AM
10650.56,10543.8,1/6/2022 12:00:00 AM
10630.4,10522.31,1/7/2022 12:00:00 AM
10620.99,10511.44,1/10/2022 12:00:00 AM
10625.69,10516.85,1/11/2022 12:00:00 AM
10626.71,10517.08,1/12/2022 12:00:00 AM
10640.74,10529.4,1/13/2022 12:00:00 AM
10692.56,10582.23,1/14/2022 12:00:00 AM
10694.19,10583.85,1/17/2022 12:00:00 AM
10682.46,10570.68,1/18/2022 12:00:00 AM
10677.62,10565.1,1/19/2022 12:00:00 AM
10700.04,10592.79,1/20/2022 12:00:00 AM
10715.12,10607.72,1/21/2022 12:00:00 AM
10717.07,10604.12,1/24/2022 12:00:00 AM
10707.7,10597.21,1/25/2022 12:00:00 AM
10741.25,10628.04,1/26/2022 12:00:00 AM
10722.69,10609.68,1/27/2022 12:00:00 AM
10705.66,10595.22,1/28/2022 12:00:00 AM
10656.13,10544.66,1/31/2022 12:00:00 AM
10678.45,10568.3,2/2/2022 12:00:00 AM
10697.98,10585.25,2/3/2022 12:00:00 AM
10723.33,10610.34,2/4/2022 12:00:00 AM
10747.51,10636.62,2/7/2022 12:00:00 AM
10769.25,10658.12,2/8/2022 12:00:00 AM
10753.44,10642.49,2/9/2022 12:00:00 AM
10751.23,10637.13,2/10/2022 12:00:00 AM
10745.97,10635.08,2/11/2022 12:00:00 AM
10734.81,10621.67,2/14/2022 12:00:00 AM
10691.27,10583.32,2/15/2022 12:00:00 AM
10675.18,10565.04,2/16/2022 12:00:00 AM
10679.81,10571.18,2/17/2022 12:00:00 AM
10693.83,10581.13,2/18/2022 12:00:00 AM
10737.43,10626.63,2/21/2022 12:00:00 AM
10706.01,10595.54,2/22/2022 12:00:00 AM
10714.73,10607.33,2/23/2022 12:00:00 AM
10737.41,10629.78,2/24/2022 12:00:00 AM
10688.12,10574.73,2/25/2022 12:00:00 AM
10666.9,10554.53,3/1/2022 12:00:00 AM
10658.3,10551.47,3/2/2022 12:00:00 AM
10629.83,10523.28,3/4/2022 12:00:00 AM
10633.31,10521.31,3/7/2022 12:00:00 AM
10621.19,10511.66,3/8/2022 12:00:00 AM
10608.66,10496.17,3/9/2022 12:00:00 AM
10600.26,10490.94,3/10/2022 12:00:00 AM
10571.24,10462.21,3/11/2022 12:00:00 AM
10570.94,10461.91,3/14/2022 12:00:00 AM
10553.83,10442.69,3/15/2022 12:00:00 AM
10539.4,10427.66,3/16/2022 12:00:00 AM
10566.09,10460.19,3/17/2022 12:00:00 AM
10596.51,10484.88,3/18/2022 12:00:00 AM
10631.23,10519.24,3/21/2022 12:00:00 AM
10634.33,10522.31,3/22/2022 12:00:00 AM
10625.77,10516.16,3/23/2022 12:00:00 AM
10621.37,10514.91,3/24/2022 12:00:00 AM
10629.56,10523.01,3/25/2022 12:00:00 AM
10629.63,10517.65,3/28/2022 12:00:00 AM
10608.5,10496,3/29/2022 12:00:00 AM
10601.32,10491.98,3/30/2022 12:00:00 AM
10661.5,10548.4,3/31/2022 12:00:00 AM
10658.78,10548.83,4/1/2022 12:00:00 AM
10648.24,10535.29,4/4/2022 12:00:00 AM
10638.91,10532.27,4/5/2022 12:00:00 AM
10640.3,10530.55,4/6/2022 12:00:00 AM
10626.29,10513.59,4/7/2022 12:00:00 AM
10606.98,10497.58,4/8/2022 12:00:00 AM
10596.62,10485.02,4/11/2022 12:00:00 AM
10582.44,10471.77,4/12/2022 12:00:00 AM
10576.47,10470.46,4/13/2022 12:00:00 AM
10579.77,10473.73,4/14/2022 12:00:00 AM
10647.33,10537.5,4/18/2022 12:00:00 AM
10604.76,10498.47,4/19/2022 12:00:00 AM
10565.5,10456.54,4/20/2022 12:00:00 AM
10569.22,10457.92,4/21/2022 12:00:00 AM
10595.74,10484.14,4/22/2022 12:00:00 AM
10564.97,10452.96,4/25/2022 12:00:00 AM
10570.79,10461.8,4/26/2022 12:00:00 AM
10549.21,10440.44,4/27/2022 12:00:00 AM
10503.11,10394.83,4/28/2022 12:00:00 AM
10499.57,10388.35,5/9/2022 12:00:00 AM
10484.26,10376.21,5/10/2022 12:00:00 AM
10526.92,10421.42,5/11/2022 12:00:00 AM
10551.99,10446.24,5/12/2022 12:00:00 AM
10504.46,10396.22,5/13/2022 12:00:00 AM
10534.99,10423.44,5/17/2022 12:00:00 AM
