Kurs Jual,Kurs Beli,Tanggal
15216.33,15064.55,5/9/2016 12:00:00 AM
15253.22,15096.71,5/10/2016 12:00:00 AM
15188.18,15032.57,5/11/2016 12:00:00 AM
15269.51,15114.73,5/12/2016 12:00:00 AM
15216.14,15058.43,5/13/2016 12:00:00 AM
15152.42,14998.19,5/16/2016 12:00:00 AM
15102.74,14948.06,5/17/2016 12:00:00 AM
15123.5,14966.81,5/18/2016 12:00:00 AM
15191.92,15036.14,5/19/2016 12:00:00 AM
15290.2,15132.35,5/20/2016 12:00:00 AM
15362.5,15204.3,5/23/2016 12:00:00 AM
15328.55,15172.04,5/24/2016 12:00:00 AM
15313.49,15156.46,5/25/2016 12:00:00 AM
15296.23,15138.77,5/26/2016 12:00:00 AM
15265.15,15111.63,5/27/2016 12:00:00 AM
15221.1,15064.67,5/30/2016 12:00:00 AM
15255.18,15098.13,5/31/2016 12:00:00 AM
15279.14,15122.46,6/1/2016 12:00:00 AM
15432.45,15274.5,6/2/2016 12:00:00 AM
15257.3,15100.21,6/3/2016 12:00:00 AM
15368.16,15210.76,6/6/2016 12:00:00 AM
15262.05,15104.58,6/7/2016 12:00:00 AM
15132.72,14977.34,6/8/2016 12:00:00 AM
15179.86,15023.9,6/9/2016 12:00:00 AM
15114.88,14958.16,6/10/2016 12:00:00 AM
15081.32,14925.29,6/13/2016 12:00:00 AM
15069.07,14914.67,6/14/2016 12:00:00 AM
15088.88,14933.39,6/15/2016 12:00:00 AM
15088.34,14932.09,6/16/2016 12:00:00 AM
15127.29,14970.98,6/17/2016 12:00:00 AM
15137,14980.47,6/20/2016 12:00:00 AM
15138.5,14983.55,6/21/2016 12:00:00 AM
15041.18,14887.32,6/22/2016 12:00:00 AM
15113.35,14958.43,6/23/2016 12:00:00 AM
14937.38,14783.2,6/24/2016 12:00:00 AM
14910.06,14753.34,6/27/2016 12:00:00 AM
14719.48,14568.36,6/28/2016 12:00:00 AM
14638.56,14484.67,6/29/2016 12:00:00 AM
14725.58,14576.21,6/30/2016 12:00:00 AM
14698.15,14545.04,7/1/2016 12:00:00 AM
14698.15,14545.04,7/4/2016 12:00:00 AM
14569.6,14418.44,7/11/2016 12:00:00 AM
14656.33,14504.72,7/12/2016 12:00:00 AM
14556.28,14407.27,7/13/2016 12:00:00 AM
14615.61,14467.25,7/14/2016 12:00:00 AM
14630.49,14480.65,7/15/2016 12:00:00 AM
14586.73,14435.4,7/18/2016 12:00:00 AM
14571.31,14422.06,7/19/2016 12:00:00 AM
14491.82,14341.31,7/20/2016 12:00:00 AM
14538.45,14387.71,7/21/2016 12:00:00 AM
14520.35,14370.89,7/22/2016 12:00:00 AM
14478.86,14328.85,7/25/2016 12:00:00 AM
14525.71,14375.39,7/26/2016 12:00:00 AM
14506.36,14356.03,7/27/2016 12:00:00 AM
14587.84,14436.51,7/28/2016 12:00:00 AM
14586.75,14437.43,7/29/2016 12:00:00 AM
14692.17,14541.66,8/1/2016 12:00:00 AM
14677.9,14531.43,8/2/2016 12:00:00 AM
14778.73,14625.5,8/3/2016 12:00:00 AM
14727.74,14575.28,8/4/2016 12:00:00 AM
14684.22,14532.06,8/5/2016 12:00:00 AM
14657.82,14506.12,8/8/2016 12:00:00 AM
14624.49,14473.01,8/9/2016 12:00:00 AM
14707.05,14554.64,8/10/2016 12:00:00 AM
14736.76,14583.94,8/11/2016 12:00:00 AM
14691.84,14539.55,8/12/2016 12:00:00 AM
14712.74,14560.24,8/15/2016 12:00:00 AM
14716.23,14568.29,8/16/2016 12:00:00 AM
14911.85,14757.29,8/18/2016 12:00:00 AM
14950.47,14795.58,8/19/2016 12:00:00 AM
14972.6,14822.27,8/22/2016 12:00:00 AM
15044.52,14889.75,8/23/2016 12:00:00 AM
15050.67,14896.22,8/24/2016 12:00:00 AM
15030.29,14876.21,8/25/2016 12:00:00 AM
15028.72,14874.39,8/26/2016 12:00:00 AM
14940.59,14787.48,8/29/2016 12:00:00 AM
14891.81,14739.02,8/30/2016 12:00:00 AM
14910.89,14757.44,8/31/2016 12:00:00 AM
14885.86,14733.23,9/1/2016 12:00:00 AM
14926.24,14773.12,9/2/2016 12:00:00 AM
14805.49,14652.88,9/5/2016 12:00:00 AM
14750.54,14598.11,9/6/2016 12:00:00 AM
14794.88,14647.32,9/7/2016 12:00:00 AM
14799.38,14647.92,9/8/2016 12:00:00 AM
14825.87,14676.75,9/9/2016 12:00:00 AM
14850.62,14697.07,9/13/2016 12:00:00 AM
14917.2,14765.13,9/14/2016 12:00:00 AM
14911.67,14757.94,9/15/2016 12:00:00 AM
14836.07,14685.06,9/16/2016 12:00:00 AM
14773.94,14621.3,9/19/2016 12:00:00 AM
14755.98,14607.2,9/20/2016 12:00:00 AM
14737.57,14589.05,9/21/2016 12:00:00 AM
14728.08,14577.41,9/22/2016 12:00:00 AM
14739.93,14593.05,9/23/2016 12:00:00 AM
14763.91,14616.56,9/26/2016 12:00:00 AM
14725.88,14574.47,9/27/2016 12:00:00 AM
14557.71,14410.75,9/28/2016 12:00:00 AM
14615.49,14464.37,9/29/2016 12:00:00 AM
14654.07,14503.07,9/30/2016 12:00:00 AM
14692.38,14541.12,10/3/2016 12:00:00 AM
14619.36,14472.47,10/4/2016 12:00:00 AM
14658.54,14511.34,10/5/2016 12:00:00 AM
14629.06,14482.12,10/6/2016 12:00:00 AM
14550.1,14400.17,10/7/2016 12:00:00 AM
14588.96,14438.29,10/10/2016 12:00:00 AM
14528.52,14381.29,10/11/2016 12:00:00 AM
14462.24,14313.41,10/12/2016 12:00:00 AM
14435.03,14287.82,10/13/2016 12:00:00 AM
14482.2,14333.43,10/14/2016 12:00:00 AM
14396.79,14252.83,10/17/2016 12:00:00 AM
14447.43,14298.96,10/18/2016 12:00:00 AM
14370.05,14221.96,10/19/2016 12:00:00 AM
14336.43,14192.48,10/20/2016 12:00:00 AM
14265.27,14122.25,10/21/2016 12:00:00 AM
14246.19,14099.75,10/24/2016 12:00:00 AM
14237.35,14094.62,10/25/2016 12:00:00 AM
14221.91,14077.78,10/26/2016 12:00:00 AM
14270.28,14123.4,10/27/2016 12:00:00 AM
14303.66,14156.66,10/28/2016 12:00:00 AM
14380.38,14232.66,10/31/2016 12:00:00 AM
14369.18,14224,11/1/2016 12:00:00 AM
14525.85,14376.75,11/2/2016 12:00:00 AM
14578.63,14428.93,11/3/2016 12:00:00 AM
14608.37,14460.64,11/4/2016 12:00:00 AM
14573.45,14424.14,11/7/2016 12:00:00 AM
14512.6,14367.88,11/8/2016 12:00:00 AM
14649.3,14499.26,11/9/2016 12:00:00 AM
14431.21,14285.41,11/10/2016 12:00:00 AM
14637.95,14486.44,11/11/2016 12:00:00 AM
14500.34,14352.95,11/14/2016 12:00:00 AM
14414.4,14265,11/15/2016 12:00:00 AM
14418.71,14269.36,11/16/2016 12:00:00 AM
14397.68,14248.93,11/17/2016 12:00:00 AM
14282.15,14133.46,11/18/2016 12:00:00 AM
14331.51,14183.96,11/21/2016 12:00:00 AM
14346.33,14202.5,11/22/2016 12:00:00 AM
14390.31,14246.56,11/23/2016 12:00:00 AM
14336.03,14187.36,11/24/2016 12:00:00 AM
14394.91,14245.96,11/25/2016 12:00:00 AM
14446.19,14301.82,11/28/2016 12:00:00 AM
14438.11,14288.51,11/29/2016 12:00:00 AM
14518.38,14368.13,11/30/2016 12:00:00 AM
14460.81,14315.38,12/1/2016 12:00:00 AM
14499.95,14353.52,12/2/2016 12:00:00 AM
14344.7,14194.36,12/5/2016 12:00:00 AM
14502.61,14353.02,12/6/2016 12:00:00 AM
14370.7,14220.39,12/7/2016 12:00:00 AM
14397.89,14246.98,12/8/2016 12:00:00 AM
14206.9,14059.57,12/9/2016 12:00:00 AM
14222.7,14074.92,12/13/2016 12:00:00 AM
14202.79,14061.05,12/14/2016 12:00:00 AM
14136.6,13991.6,12/15/2016 12:00:00 AM
14071.85,13926.76,12/16/2016 12:00:00 AM
14069.3,13922.45,12/19/2016 12:00:00 AM
14014.55,13869.7,12/20/2016 12:00:00 AM
14100.56,13955.65,12/21/2016 12:00:00 AM
14092.04,13950.84,12/22/2016 12:00:00 AM
14140.75,13994.07,12/23/2016 12:00:00 AM
14093.08,13951.89,12/27/2016 12:00:00 AM
14151.86,14006.18,12/28/2016 12:00:00 AM
14134.41,13991.84,12/29/2016 12:00:00 AM
14233.51,14089.59,12/30/2016 12:00:00 AM
14233.51,14089.59,12/31/2016 12:00:00 AM
14201.14,14058.04,1/3/2017 12:00:00 AM
14092.22,13947.44,1/4/2017 12:00:00 AM
14139.76,13993.43,1/5/2017 12:00:00 AM
14206.77,14059.54,1/6/2017 12:00:00 AM
14178.41,14031.84,1/9/2017 12:00:00 AM
14180.85,14033.6,1/10/2017 12:00:00 AM
14129.33,13986.65,1/11/2017 12:00:00 AM
14152.57,14011.35,1/12/2017 12:00:00 AM
14192.21,14048.7,1/13/2017 12:00:00 AM
14253.1,14109.47,1/16/2017 12:00:00 AM
14272.36,14127.49,1/17/2017 12:00:00 AM
14321.93,14173.36,1/18/2017 12:00:00 AM
14303.35,14155.45,1/19/2017 12:00:00 AM
14362.19,14215.09,1/20/2017 12:00:00 AM
14440.21,14294.89,1/23/2017 12:00:00 AM
14423.21,14273.64,1/24/2017 12:00:00 AM
14388.39,14239.27,1/25/2017 12:00:00 AM
14408.45,14258.98,1/26/2017 12:00:00 AM
14347.02,14198.51,1/27/2017 12:00:00 AM
14387.05,14236.56,1/30/2017 12:00:00 AM
14363.45,14215.94,1/31/2017 12:00:00 AM
14482.57,14331.28,2/1/2017 12:00:00 AM
14492.09,14343.62,2/2/2017 12:00:00 AM
14452.29,14302.76,2/3/2017 12:00:00 AM
14444.91,14295.11,2/6/2017 12:00:00 AM
14361.04,14215.99,2/7/2017 12:00:00 AM
14328.88,14181.65,2/8/2017 12:00:00 AM
14283.16,14138.74,2/9/2017 12:00:00 AM
14269.75,14120.27,2/10/2017 12:00:00 AM
14228.95,14081.33,2/13/2017 12:00:00 AM
14196.8,14053.47,2/14/2017 12:00:00 AM
14227.89,14080.27,2/16/2017 12:00:00 AM
14296.48,14152.14,2/17/2017 12:00:00 AM
14241.58,14094.06,2/20/2017 12:00:00 AM
14217.69,14074.57,2/21/2017 12:00:00 AM
14165.29,14022.55,2/22/2017 12:00:00 AM
14172.2,14025.44,2/23/2017 12:00:00 AM
14170.99,14027.99,2/24/2017 12:00:00 AM
14168.8,14025.85,2/27/2017 12:00:00 AM
14198.72,14055.55,2/28/2017 12:00:00 AM
14208.17,14063.72,3/1/2017 12:00:00 AM
14143.71,13997.25,3/2/2017 12:00:00 AM
14143.67,14001.35,3/3/2017 12:00:00 AM
14248.95,14102.8,3/6/2017 12:00:00 AM
14201.89,14057.4,3/7/2017 12:00:00 AM
14167.18,14020.27,3/8/2017 12:00:00 AM
14169.79,14027.19,3/9/2017 12:00:00 AM
14256.83,14112.23,3/10/2017 12:00:00 AM
14364.45,14215.82,3/13/2017 12:00:00 AM
14307.81,14159.7,3/14/2017 12:00:00 AM
14268.68,14125.11,3/15/2017 12:00:00 AM
14374.72,14229.68,3/16/2017 12:00:00 AM
14448.2,14298.5,3/17/2017 12:00:00 AM
14416.78,14267.26,3/20/2017 12:00:00 AM
14399.53,14249.96,3/21/2017 12:00:00 AM
14467.46,14320.15,3/22/2017 12:00:00 AM
14453.5,14304.98,3/23/2017 12:00:00 AM
14420.79,14271.24,3/24/2017 12:00:00 AM
14515.71,14365.05,3/27/2017 12:00:00 AM
14490.66,14344.32,3/29/2017 12:00:00 AM
14386.73,14237.38,3/30/2017 12:00:00 AM
14301.06,14155.27,3/31/2017 12:00:00 AM
14301.59,14157.15,4/3/2017 12:00:00 AM
14290.33,14146.03,4/4/2017 12:00:00 AM
14305.59,14161.16,4/5/2017 12:00:00 AM
14304.79,14160.35,4/6/2017 12:00:00 AM
14274.16,14130.17,4/7/2017 12:00:00 AM
14163.94,14018.22,4/10/2017 12:00:00 AM
14127.52,13986.49,4/11/2017 12:00:00 AM
14175.19,14029.89,4/12/2017 12:00:00 AM
14227.11,14084.91,4/13/2017 12:00:00 AM
14153.56,14008.04,4/17/2017 12:00:00 AM
14236.4,14093.15,4/18/2017 12:00:00 AM
14236.4,14093.15,4/19/2017 12:00:00 AM
14351.4,14206.51,4/20/2017 12:00:00 AM
14345.51,14200.59,4/21/2017 12:00:00 AM
14507.12,14362.49,4/25/2017 12:00:00 AM
14594.33,14446,4/26/2017 12:00:00 AM
14589.23,14443.82,4/27/2017 12:00:00 AM
14561.96,14410.97,4/28/2017 12:00:00 AM
14603.53,14453.33,5/2/2017 12:00:00 AM
14611.1,14465.45,5/3/2017 12:00:00 AM
14594.69,14443.41,5/4/2017 12:00:00 AM
14711.74,14563.37,5/5/2017 12:00:00 AM
14704.66,14554.86,5/8/2017 12:00:00 AM
14630.05,14478.28,5/9/2017 12:00:00 AM
14621.93,14474.62,5/10/2017 12:00:00 AM
14578.77,14429.08,5/12/2017 12:00:00 AM
14628.22,14480.46,5/15/2017 12:00:00 AM
14683.03,14535.35,5/16/2017 12:00:00 AM
14842.69,14688.67,5/17/2017 12:00:00 AM
14960.2,14805.4,5/18/2017 12:00:00 AM
14964.86,14814.73,5/19/2017 12:00:00 AM
14957.21,14808.14,5/22/2017 12:00:00 AM
15037.59,14885.07,5/23/2017 12:00:00 AM
14975.58,14824.31,5/24/2017 12:00:00 AM
14957.64,14808.54,5/26/2017 12:00:00 AM
14943.01,14789.37,5/29/2017 12:00:00 AM
14917.54,14763.09,5/30/2017 12:00:00 AM
14963.77,14808.69,5/31/2017 12:00:00 AM
15010.12,14854.47,6/2/2017 12:00:00 AM
15051.5,14897.42,6/5/2017 12:00:00 AM
15054.59,14900.46,6/6/2017 12:00:00 AM
15069.82,14916.18,6/7/2017 12:00:00 AM
15063.9,14911.75,6/8/2017 12:00:00 AM
14952.95,14803.86,6/9/2017 12:00:00 AM
14971.65,14822.38,6/12/2017 12:00:00 AM
14963.2,14810.07,6/13/2017 12:00:00 AM
14978.27,14827.55,6/14/2017 12:00:00 AM
14980.46,14828.35,6/15/2017 12:00:00 AM
14902.2,14751.03,6/16/2017 12:00:00 AM
14956.91,14803.76,6/19/2017 12:00:00 AM
14910.44,14761.83,6/20/2017 12:00:00 AM
14887.94,14734.74,6/21/2017 12:00:00 AM
14950.82,14798.51,6/22/2017 12:00:00 AM
14950.82,14798.51,6/30/2017 12:00:00 AM
15285.63,15131.36,7/3/2017 12:00:00 AM
15292.03,15138.38,7/4/2017 12:00:00 AM
15249.97,15092.34,7/5/2017 12:00:00 AM
15229.41,15076.14,7/6/2017 12:00:00 AM
15361.08,15206.86,7/7/2017 12:00:00 AM
15370.93,15216.74,7/10/2017 12:00:00 AM
15333.52,15176.81,7/11/2017 12:00:00 AM
15427.41,15268.22,7/12/2017 12:00:00 AM
15333.19,15178.64,7/13/2017 12:00:00 AM
15298.67,15144.51,7/14/2017 12:00:00 AM
15340.17,15185.21,7/17/2017 12:00:00 AM
15432.31,15272.47,7/18/2017 12:00:00 AM
15432.81,15276.82,7/19/2017 12:00:00 AM
15419.15,15263.48,7/20/2017 12:00:00 AM
15579.27,15420.7,7/21/2017 12:00:00 AM
15620.12,15462.43,7/24/2017 12:00:00 AM
15601.21,15441.07,7/25/2017 12:00:00 AM
15614.85,15453.4,7/26/2017 12:00:00 AM
15709.13,15550.5,7/27/2017 12:00:00 AM
15653.74,15491.82,7/28/2017 12:00:00 AM
15721.2,15561.22,7/31/2017 12:00:00 AM
15838.47,15674.61,8/1/2017 12:00:00 AM
15813.66,15650.19,8/2/2017 12:00:00 AM
15860.71,15700.74,8/3/2017 12:00:00 AM
15903.15,15742.69,8/4/2017 12:00:00 AM
15794.14,15630.73,8/7/2017 12:00:00 AM
15814.22,15654.59,8/8/2017 12:00:00 AM
15700.95,15542.51,8/9/2017 12:00:00 AM
15753.56,15592.1,8/10/2017 12:00:00 AM
15808.63,15649.65,8/11/2017 12:00:00 AM
15865.21,15701.38,8/14/2017 12:00:00 AM
15804.86,15641.63,8/15/2017 12:00:00 AM
15779.73,15621.09,8/16/2017 12:00:00 AM
15764.63,15602.07,8/18/2017 12:00:00 AM
15782.93,15620.04,8/21/2017 12:00:00 AM
15833.99,15674.38,8/22/2017 12:00:00 AM
15770.32,15611.4,8/23/2017 12:00:00 AM
15838.12,15674.67,8/24/2017 12:00:00 AM
15818.97,15659.63,8/25/2017 12:00:00 AM
15986.8,15825.67,8/28/2017 12:00:00 AM
16056.41,15893.37,8/29/2017 12:00:00 AM
16059.82,15898.01,8/30/2017 12:00:00 AM
15939.24,15774.75,8/31/2017 12:00:00 AM
15934.8,15774.26,9/4/2017 12:00:00 AM
15952.25,15787.46,9/5/2017 12:00:00 AM
15966.84,15805.9,9/6/2017 12:00:00 AM
15978.45,15815.99,9/7/2017 12:00:00 AM
16088.09,15923.72,9/8/2017 12:00:00 AM
15881.19,15720,9/11/2017 12:00:00 AM
15846.74,15683.65,9/12/2017 12:00:00 AM
15904.78,15745.31,9/13/2017 12:00:00 AM
15807.67,15649.52,9/14/2017 12:00:00 AM
15881.79,15721.84,9/15/2017 12:00:00 AM
15891.63,15728.69,9/18/2017 12:00:00 AM
15942.17,15778.95,9/19/2017 12:00:00 AM
16024.54,15860.64,9/20/2017 12:00:00 AM
16008.8,15845.96,9/22/2017 12:00:00 AM
15955.47,15792.93,9/25/2017 12:00:00 AM
15912.87,15748.61,9/26/2017 12:00:00 AM
15856.04,15696.75,9/27/2017 12:00:00 AM
15888.1,15729.42,9/28/2017 12:00:00 AM
15975.21,15814.65,9/29/2017 12:00:00 AM
15975.32,15812.15,10/2/2017 12:00:00 AM
15986.88,15822.19,10/3/2017 12:00:00 AM
15955.41,15796.35,10/4/2017 12:00:00 AM
15933.45,15774.53,10/5/2017 12:00:00 AM
15873.46,15711.14,10/6/2017 12:00:00 AM
15945.74,15781.93,10/9/2017 12:00:00 AM
15964.55,15804.08,10/10/2017 12:00:00 AM
16019.5,15853.66,10/11/2017 12:00:00 AM
16136.94,15972.75,10/12/2017 12:00:00 AM
16088.92,15922.37,10/13/2017 12:00:00 AM
15995.78,15833.56,10/16/2017 12:00:00 AM
15968.79,15806.92,10/17/2017 12:00:00 AM
15990.09,15828.63,10/18/2017 12:00:00 AM
16036.38,15871.85,10/19/2017 12:00:00 AM
16058.83,15892.68,10/20/2017 12:00:00 AM
16012.09,15850.66,10/23/2017 12:00:00 AM
15991.43,15827.44,10/24/2017 12:00:00 AM
16038.29,15877,10/25/2017 12:00:00 AM
16120.56,15958.34,10/26/2017 12:00:00 AM
15938.99,15779.39,10/27/2017 12:00:00 AM
15850.79,15691.49,10/30/2017 12:00:00 AM
15872.87,15711.9,10/31/2017 12:00:00 AM
15894.78,15732.47,11/1/2017 12:00:00 AM
15895.31,15731.31,11/2/2017 12:00:00 AM
15817.57,15657.68,11/3/2017 12:00:00 AM
15798.35,15634.95,11/6/2017 12:00:00 AM
15753.02,15589.79,11/7/2017 12:00:00 AM
15766.72,15603.58,11/8/2017 12:00:00 AM
15751.05,15590.64,11/9/2017 12:00:00 AM
15817.6,15656.52,11/10/2017 12:00:00 AM
15877.61,15713.7,11/13/2017 12:00:00 AM
15886.95,15725.51,11/14/2017 12:00:00 AM
16046.74,15883.66,11/15/2017 12:00:00 AM
16030.59,15864.97,11/16/2017 12:00:00 AM
16058.83,15892.68,11/17/2017 12:00:00 AM
15947.92,15783.02,11/20/2017 12:00:00 AM
15977.77,15816.78,11/21/2017 12:00:00 AM
15951.76,15789.44,11/22/2017 12:00:00 AM
16049.06,15884.2,11/23/2017 12:00:00 AM
16091.98,15925.37,11/24/2017 12:00:00 AM
16186.17,16022.71,11/27/2017 12:00:00 AM
16182.13,16018.9,11/28/2017 12:00:00 AM
16091.78,15926.63,11/29/2017 12:00:00 AM
16120.48,15956.37,11/30/2017 12:00:00 AM
16138.62,15975.83,12/4/2017 12:00:00 AM
16131.17,15965.62,12/5/2017 12:00:00 AM
16079.34,15913.07,12/6/2017 12:00:00 AM
16071.6,15905.73,12/7/2017 12:00:00 AM
16031.36,15867.28,12/8/2017 12:00:00 AM
16035.93,15871.69,12/11/2017 12:00:00 AM
16027.02,15861.57,12/12/2017 12:00:00 AM
16045.61,15884.47,12/13/2017 12:00:00 AM
16138.75,15973.7,12/14/2017 12:00:00 AM
16084.1,15922.4,12/15/2017 12:00:00 AM
16053.39,15892.11,12/18/2017 12:00:00 AM
16093.78,15932.14,12/19/2017 12:00:00 AM
16164.87,15998.38,12/20/2017 12:00:00 AM
16164.08,15999.89,12/21/2017 12:00:00 AM
16148.17,15982.95,12/22/2017 12:00:00 AM
16167.91,16002.53,12/27/2017 12:00:00 AM
16224.13,16059.53,12/28/2017 12:00:00 AM
16257.5,16089.73,12/29/2017 12:00:00 AM
16257.5,16089.73,12/30/2017 12:00:00 AM
16348.33,16180.93,1/2/2018 12:00:00 AM
16339.04,16174.95,1/3/2018 12:00:00 AM
16272.22,16108.51,1/4/2018 12:00:00 AM
16262.05,16097.63,1/5/2018 12:00:00 AM
16213.35,16046.65,1/8/2018 12:00:00 AM
16154.86,15991.78,1/9/2018 12:00:00 AM
16144.86,15983.46,1/10/2018 12:00:00 AM
16148.27,15982.57,1/11/2018 12:00:00 AM
16180.6,16016.49,1/12/2018 12:00:00 AM
16349.7,16184.84,1/15/2018 12:00:00 AM
16439.12,16273.4,1/16/2018 12:00:00 AM
16442.92,16277.04,1/17/2018 12:00:00 AM
16378.98,16212.92,1/18/2018 12:00:00 AM
16405.85,16240.44,1/19/2018 12:00:00 AM
16390.76,16224.21,1/22/2018 12:00:00 AM
16407.33,16239.1,1/23/2018 12:00:00 AM
16483.31,16317,1/24/2018 12:00:00 AM
16577.47,16412.31,1/25/2018 12:00:00 AM
16609.55,16441.76,1/26/2018 12:00:00 AM
16597.84,16430.47,1/29/2018 12:00:00 AM
16654.86,16486.45,1/30/2018 12:00:00 AM
16724.64,16557.05,1/31/2018 12:00:00 AM
16731.19,16563.4,2/1/2018 12:00:00 AM
16870.1,16699.91,2/2/2018 12:00:00 AM
16893.85,16721.6,2/5/2018 12:00:00 AM
16870.55,16699.71,2/6/2018 12:00:00 AM
16843.48,16669.67,2/7/2018 12:00:00 AM
16785.39,16617.05,2/8/2018 12:00:00 AM
16797.35,16625.3,2/9/2018 12:00:00 AM
16784.41,16616.16,2/12/2018 12:00:00 AM
16850.68,16680.83,2/13/2018 12:00:00 AM
16973.71,16804.16,2/14/2018 12:00:00 AM
16988.86,16818.09,2/15/2018 12:00:00 AM
16917.35,16745.59,2/19/2018 12:00:00 AM
16903.93,16729.99,2/20/2018 12:00:00 AM
16842.74,16672.22,2/21/2018 12:00:00 AM
16868.24,16699.84,2/22/2018 12:00:00 AM
16923.84,16753.58,2/23/2018 12:00:00 AM
16904.8,16734.6,2/26/2018 12:00:00 AM
16914.29,16741.17,2/27/2018 12:00:00 AM
16845.29,16671.09,2/28/2018 12:00:00 AM
16906.1,16733.67,3/1/2018 12:00:00 AM
16955.15,16784.41,3/2/2018 12:00:00 AM
17023.74,16850.87,3/5/2018 12:00:00 AM
17071.99,16896.04,3/6/2018 12:00:00 AM
17175.19,16998.36,3/7/2018 12:00:00 AM
17169.47,16996.94,3/8/2018 12:00:00 AM
17058.42,16887.24,3/9/2018 12:00:00 AM
17044.42,16871.69,3/12/2018 12:00:00 AM
17057.14,16884.15,3/13/2018 12:00:00 AM
17138.49,16965.84,3/14/2018 12:00:00 AM
17102.68,16930.5,3/15/2018 12:00:00 AM
17026.89,16855.67,3/16/2018 12:00:00 AM
16972.93,16802.25,3/19/2018 12:00:00 AM
17080.05,16904.14,3/20/2018 12:00:00 AM
16948.98,16778.46,3/21/2018 12:00:00 AM
17071.12,16897.75,3/22/2018 12:00:00 AM
17084.13,16909.78,3/23/2018 12:00:00 AM
17127.65,16952.82,3/26/2018 12:00:00 AM
17149.61,16972.37,3/27/2018 12:00:00 AM
17155.61,16982.86,3/28/2018 12:00:00 AM
17042.08,16866.49,3/29/2018 12:00:00 AM
17029.15,16857.73,4/2/2018 12:00:00 AM
17026.89,16851.56,4/3/2018 12:00:00 AM
16984.78,16813.92,4/4/2018 12:00:00 AM
16990.61,16818.4,4/5/2018 12:00:00 AM
16951.23,16778.1,4/6/2018 12:00:00 AM
16981.68,16806.87,4/9/2018 12:00:00 AM
17025.03,16849.65,4/10/2018 12:00:00 AM
17076.58,16901.9,4/11/2018 12:00:00 AM
17108.8,16936.74,4/12/2018 12:00:00 AM
17041.14,16865.53,4/13/2018 12:00:00 AM
17073.77,16900.73,4/16/2018 12:00:00 AM
17135.45,16960.47,4/17/2018 12:00:00 AM
17132.68,16956.36,4/18/2018 12:00:00 AM
17134.28,16959.4,4/19/2018 12:00:00 AM
17123.44,16947.62,4/20/2018 12:00:00 AM
17142.38,16967.42,4/23/2018 12:00:00 AM
17055.97,16883.66,4/24/2018 12:00:00 AM
17063.83,16893.73,4/25/2018 12:00:00 AM
17046.4,16871.78,4/26/2018 12:00:00 AM
16891.03,16722.53,4/27/2018 12:00:00 AM
16917.89,16749.1,4/30/2018 12:00:00 AM
16815.6,16641.97,5/2/2018 12:00:00 AM
16812.53,16639.26,5/3/2018 12:00:00 AM
16807.19,16635.11,5/4/2018 12:00:00 AM
16794.73,16622.93,5/7/2018 12:00:00 AM
16819.99,16651.66,5/8/2018 12:00:00 AM
16776.2,16607.34,5/9/2018 12:00:00 AM
16820.19,16647.8,5/11/2018 12:00:00 AM
16803.23,16631.58,5/14/2018 12:00:00 AM
16815.01,16645.14,5/15/2018 12:00:00 AM
16757.43,16586.18,5/16/2018 12:00:00 AM
16738.01,16570.93,5/17/2018 12:00:00 AM
16737.13,16566.69,5/18/2018 12:00:00 AM
16748.77,16576.2,5/21/2018 12:00:00 AM
16789.6,16616.64,5/22/2018 12:00:00 AM
16780.42,16609.12,5/23/2018 12:00:00 AM
16715.77,16543.85,5/24/2018 12:00:00 AM
16665.83,16498.2,5/25/2018 12:00:00 AM
16547.84,16378.35,5/28/2018 12:00:00 AM
16252.56,16085.62,5/30/2018 12:00:00 AM
16348.49,16181.08,5/31/2018 12:00:00 AM
16291.45,16128.81,6/4/2018 12:00:00 AM
16317.36,16153.24,6/5/2018 12:00:00 AM
16345.16,16177.87,6/6/2018 12:00:00 AM
16434.51,16269.02,6/7/2018 12:00:00 AM
16486.96,16318.99,6/8/2018 12:00:00 AM
16486.96,16318.99,6/19/2018 12:00:00 AM
16486.96,16318.99,6/20/2018 12:00:00 AM
16391.62,16226.75,6/21/2018 12:00:00 AM
16450.6,16280.17,6/22/2018 12:00:00 AM
16520.71,16352.42,6/25/2018 12:00:00 AM
16675.13,16507.37,6/26/2018 12:00:00 AM
16675.13,16507.37,6/27/2018 12:00:00 AM
16590.83,16420.88,6/28/2018 12:00:00 AM
16753.07,16580.69,6/29/2018 12:00:00 AM
16796.78,16624.57,7/2/2018 12:00:00 AM
16860.56,16691.57,7/3/2018 12:00:00 AM
16823.75,16649.98,7/4/2018 12:00:00 AM
16860.64,16688.43,7/5/2018 12:00:00 AM
16929.74,16755.65,7/6/2018 12:00:00 AM
16940.54,16765.48,7/9/2018 12:00:00 AM
16921.97,16747.02,7/10/2018 12:00:00 AM
16970.88,16796.19,7/11/2018 12:00:00 AM
16938.37,16764.49,7/12/2018 12:00:00 AM
16839.81,16666.05,7/13/2018 12:00:00 AM
16904.41,16730.43,7/16/2018 12:00:00 AM
16934.73,16763.25,7/17/2018 12:00:00 AM
16884.24,16712.01,7/18/2018 12:00:00 AM
16870.71,16701.61,7/19/2018 12:00:00 AM
16996.47,16822.09,7/20/2018 12:00:00 AM
17054.98,16883.03,7/23/2018 12:00:00 AM
17080.84,16907.3,7/24/2018 12:00:00 AM
