Kurs Jual,Kurs Beli,Tanggal
14440.85,14297.16,8/9/2021 12:00:00 AM
14449.89,14306.11,8/10/2021 12:00:00 AM
14468.99,14325.02,8/12/2021 12:00:00 AM
14460.95,14317.06,8/13/2021 12:00:00 AM
14459.94,14316.06,8/16/2021 12:00:00 AM
14454.92,14311.09,8/18/2021 12:00:00 AM
14455.92,14312.08,8/19/2021 12:00:00 AM
14486.07,14341.93,8/20/2021 12:00:00 AM
14536.32,14391.68,8/23/2021 12:00:00 AM
14487.08,14342.93,8/24/2021 12:00:00 AM
14462.96,14319.05,8/25/2021 12:00:00 AM
14480.04,14335.96,8/26/2021 12:00:00 AM
14495.12,14350.89,8/27/2021 12:00:00 AM
14503.16,14358.85,8/30/2021 12:00:00 AM
14445.87,14302.13,8/31/2021 12:00:00 AM
14377.53,14234.47,9/1/2021 12:00:00 AM
14355.42,14212.58,9/2/2021 12:00:00 AM
14352.41,14209.6,9/3/2021 12:00:00 AM
14332.31,14189.7,9/6/2021 12:00:00 AM
14310.2,14167.81,9/7/2021 12:00:00 AM
14265.98,14124.03,9/8/2021 12:00:00 AM
14337.33,14194.67,9/9/2021 12:00:00 AM
14343.36,14200.64,9/10/2021 12:00:00 AM
14296.13,14153.88,9/13/2021 12:00:00 AM
14331.3,14188.7,9/14/2021 12:00:00 AM
14328.29,14185.72,9/15/2021 12:00:00 AM
14323.26,14180.74,9/16/2021 12:00:00 AM
14309.19,14166.81,9/17/2021 12:00:00 AM
14304.17,14161.84,9/20/2021 12:00:00 AM
14322.26,14179.75,9/21/2021 12:00:00 AM
14315.22,14172.78,9/22/2021 12:00:00 AM
14320.25,14177.76,9/23/2021 12:00:00 AM
14327.28,14184.72,9/24/2021 12:00:00 AM
14321.25,14178.75,9/27/2021 12:00:00 AM
14329.29,14186.71,9/28/2021 12:00:00 AM
14340.35,14197.66,9/29/2021 12:00:00 AM
14378.54,14235.47,9/30/2021 12:00:00 AM
14392.61,14249.4,10/1/2021 12:00:00 AM
14386.58,14243.43,10/4/2021 12:00:00 AM
14347.38,14204.62,10/5/2021 12:00:00 AM
14331.3,14188.7,10/6/2021 12:00:00 AM
14316.23,14173.78,10/7/2021 12:00:00 AM
14309.19,14166.81,10/8/2021 12:00:00 AM
14296.13,14153.88,10/11/2021 12:00:00 AM
14281.05,14138.95,10/12/2021 12:00:00 AM
14288.09,14145.92,10/13/2021 12:00:00 AM
14292.11,14149.9,10/14/2021 12:00:00 AM
14225.78,14084.23,10/15/2021 12:00:00 AM
14154.42,14013.58,10/18/2021 12:00:00 AM
14166.48,14025.52,10/19/2021 12:00:00 AM
14150.4,14009.6,10/21/2021 12:00:00 AM
14203.67,14062.34,10/22/2021 12:00:00 AM
14232.81,14091.19,10/25/2021 12:00:00 AM
14253.92,14112.09,10/26/2021 12:00:00 AM
14235.83,14094.18,10/27/2021 12:00:00 AM
14254.92,14113.08,10/28/2021 12:00:00 AM
14270,14128.01,10/29/2021 12:00:00 AM
14241.86,14100.15,11/1/2021 12:00:00 AM
14306.18,14163.83,11/2/2021 12:00:00 AM
14332.31,14189.7,11/3/2021 12:00:00 AM
14372.51,14229.5,11/4/2021 12:00:00 AM
14398.64,14255.37,11/5/2021 12:00:00 AM
14445.87,14302.13,11/8/2021 12:00:00 AM
14339.34,14196.66,11/9/2021 12:00:00 AM
14304.17,14161.84,11/10/2021 12:00:00 AM
14324.27,14181.74,11/11/2021 12:00:00 AM
14359.44,14216.56,11/12/2021 12:00:00 AM
14314.22,14171.79,11/15/2021 12:00:00 AM
14277.03,14134.97,11/16/2021 12:00:00 AM
14282.06,14139.95,11/17/2021 12:00:00 AM
14330.3,14187.71,11/18/2021 12:00:00 AM
14302.16,14159.85,11/19/2021 12:00:00 AM
14308.19,14165.82,11/22/2021 12:00:00 AM
14326.28,14183.73,11/23/2021 12:00:00 AM
14343.36,14200.64,11/24/2021 12:00:00 AM
14343.36,14200.64,11/25/2021 12:00:00 AM
14351.4,14208.6,11/26/2021 12:00:00 AM
14351.4,14208.6,11/29/2021 12:00:00 AM
14411.7,14268.3,11/30/2021 12:00:00 AM
14391.6,14248.4,12/1/2021 12:00:00 AM
14424.77,14281.24,12/2/2021 12:00:00 AM
14449.89,14306.11,12/3/2021 12:00:00 AM
14480.04,14335.96,12/6/2021 12:00:00 AM
14513.21,14368.8,12/7/2021 12:00:00 AM
14480.04,14335.96,12/8/2021 12:00:00 AM
14419.74,14276.26,12/9/2021 12:00:00 AM
14422.76,14279.25,12/10/2021 12:00:00 AM
14449.89,14306.11,12/13/2021 12:00:00 AM
14417.73,14274.27,12/14/2021 12:00:00 AM
14419.74,14276.26,12/15/2021 12:00:00 AM
14408.69,14265.32,12/16/2021 12:00:00 AM
14414.72,14271.29,12/17/2021 12:00:00 AM
14414.72,14271.29,12/20/2021 12:00:00 AM
14455.92,14312.08,12/21/2021 12:00:00 AM
14420.75,14277.26,12/22/2021 12:00:00 AM
14335.32,14192.68,12/23/2021 12:00:00 AM
14322.26,14179.75,12/24/2021 12:00:00 AM
14290.1,14147.91,12/27/2021 12:00:00 AM
14296.13,14153.88,12/28/2021 12:00:00 AM
14308.19,14165.82,12/29/2021 12:00:00 AM
14336.33,14193.68,12/30/2021 12:00:00 AM
14340.35,14197.66,12/31/2021 12:00:00 AM
14349.39,14206.61,1/3/2022 12:00:00 AM
14341.35,14198.65,1/4/2022 12:00:00 AM
14381.55,14238.45,1/5/2022 12:00:00 AM
14436.83,14293.18,1/6/2022 12:00:00 AM
14467.98,14324.02,1/7/2022 12:00:00 AM
14431.8,14288.2,1/10/2022 12:00:00 AM
14394.62,14251.39,1/11/2022 12:00:00 AM
14370.5,14227.51,1/12/2022 12:00:00 AM
14373.51,14230.49,1/13/2022 12:00:00 AM
14382.56,14239.45,1/14/2022 12:00:00 AM
14381.55,14238.45,1/17/2022 12:00:00 AM
14394.62,14251.39,1/18/2022 12:00:00 AM
14396.63,14253.38,1/19/2022 12:00:00 AM
14441.85,14298.15,1/20/2022 12:00:00 AM
14425.77,14282.23,1/21/2022 12:00:00 AM
14418.74,14275.27,1/24/2022 12:00:00 AM
14398.64,14255.37,1/25/2022 12:00:00 AM
14429.79,14286.21,1/26/2022 12:00:00 AM
14417.73,14274.27,1/27/2022 12:00:00 AM
14456.93,14313.08,1/28/2022 12:00:00 AM
14452.91,14309.1,1/31/2022 12:00:00 AM
14463.96,14320.04,2/2/2022 12:00:00 AM
14418.74,14275.27,2/3/2022 12:00:00 AM
14452.91,14309.1,2/4/2022 12:00:00 AM
14447.88,14304.12,2/7/2022 12:00:00 AM
14476.02,14331.98,2/8/2022 12:00:00 AM
14456.93,14313.08,2/9/2022 12:00:00 AM
14437.83,14294.17,2/10/2022 12:00:00 AM
14415.72,14272.28,2/11/2022 12:00:00 AM
14430.8,14287.21,2/14/2022 12:00:00 AM
14409.69,14266.31,2/15/2022 12:00:00 AM
14363.46,14220.54,2/16/2022 12:00:00 AM
14349.39,14206.61,2/17/2022 12:00:00 AM
14372.51,14229.5,2/18/2022 12:00:00 AM
14410.7,14267.31,2/21/2022 12:00:00 AM
14400.65,14257.36,2/22/2022 12:00:00 AM
14433.81,14290.19,2/23/2022 12:00:00 AM
14426.78,14283.23,2/24/2022 12:00:00 AM
14442.86,14299.15,2/25/2022 12:00:00 AM
14440.85,14297.16,3/1/2022 12:00:00 AM
14421.75,14278.25,3/2/2022 12:00:00 AM
14444.87,14301.14,3/4/2022 12:00:00 AM
14454.92,14311.09,3/7/2022 12:00:00 AM
14483.06,14338.95,3/8/2022 12:00:00 AM
14465.97,14322.03,3/9/2022 12:00:00 AM
14442.86,14299.15,3/10/2022 12:00:00 AM
14369.49,14226.51,3/11/2022 12:00:00 AM
14377.53,14234.47,3/14/2022 12:00:00 AM
14399.64,14256.36,3/15/2022 12:00:00 AM
14392.61,14249.4,3/16/2022 12:00:00 AM
14382.56,14239.45,3/17/2022 12:00:00 AM
14361.45,14218.55,3/18/2022 12:00:00 AM
14411.7,14268.3,3/21/2022 12:00:00 AM
14412.71,14269.3,3/22/2022 12:00:00 AM
14429.79,14286.21,3/23/2022 12:00:00 AM
14422.76,14279.25,3/24/2022 12:00:00 AM
14432.81,14289.2,3/25/2022 12:00:00 AM
14412.71,14269.3,3/28/2022 12:00:00 AM
14431.8,14288.2,3/29/2022 12:00:00 AM
14435.82,14292.18,3/30/2022 12:00:00 AM
14420.75,14277.26,3/31/2022 12:00:00 AM
14428.79,14285.22,4/1/2022 12:00:00 AM
14435.82,14292.18,4/4/2022 12:00:00 AM
14433.81,14290.19,4/5/2022 12:00:00 AM
14419.74,14276.26,4/6/2022 12:00:00 AM
14435.82,14292.18,4/7/2022 12:00:00 AM
14430.8,14287.21,4/8/2022 12:00:00 AM
14436.83,14293.18,4/11/2022 12:00:00 AM
14441.85,14298.15,4/12/2022 12:00:00 AM
14435.82,14292.18,4/13/2022 12:00:00 AM
14430.8,14287.21,4/14/2022 12:00:00 AM
14420.75,14277.26,4/18/2022 12:00:00 AM
14427.78,14284.22,4/19/2022 12:00:00 AM
14418.74,14275.27,4/20/2022 12:00:00 AM
14422.76,14279.25,4/21/2022 12:00:00 AM
14419.74,14276.26,4/22/2022 12:00:00 AM
14432.81,14289.2,4/25/2022 12:00:00 AM
14524.26,14379.74,4/26/2022 12:00:00 AM
14484.06,14339.94,4/27/2022 12:00:00 AM
14490.09,14345.91,4/28/2022 12:00:00 AM
14552.4,14407.6,5/9/2022 12:00:00 AM
14606.67,14461.33,5/10/2022 12:00:00 AM
14618.73,14473.27,5/11/2022 12:00:00 AM
14618.73,14473.27,5/12/2022 12:00:00 AM
14657.93,14512.08,5/13/2022 12:00:00 AM
14692.1,14545.91,5/17/2022 12:00:00 AM
